orbit_id,tier,start_n,status,odd_steps_to_1,terminal_or_cap_state,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_critical_break_type,count_U1,count_F2,count_F3,count_F4P,fraction_mod8_1,fraction_mod8_3,fraction_mod8_5,fraction_mod8_7,max_cum_reset_deficit,min_cum_reset_deficit,final_cum_reset_deficit,max_cum_best_hidden_deficit,final_cum_best_hidden_deficit,height_cocycle_sum,height_cocycle_endpoint_log2,height_cocycle_error,critical_windows_L8,critical_windows_L16,critical_windows_L32,critical_windows_L64,alphabet_windows_L8,alphabet_windows_L16,alphabet_windows_L32,alphabet_windows_L64
C_04516,TIER_C_RANDOM_1E12,77915729439,REACHED_1,39,1,394448380289,4,8,3,CRITICAL_FORBIDDEN_GRAMMAR,17,10,4,8,0.2564102564102564,0.23076923076923078,0.3076923076923077,0.20512820512820512,40.220871550890664,0.0,32.80301903600476,78.21396616582531,72.78770141112321,-36.18119555434805,-36.18119555434805,0.0,0,0,0,0,1,0,0,0
C_04517,TIER_C_RANDOM_1E12,519760360885,REACHED_1,104,1,519760360885,7,14,6,DEEP_FOLD,54,23,12,15,0.22115384615384615,0.23076923076923078,0.25961538461538464,0.28846153846153844,182.38317239457973,-2.415037499280693,178.36525048658245,288.1416652037051,287.6562383765349,-38.919055655764154,-38.91905565576416,7.105427357601002e-15,0,0,0,0,18,0,0,0
C_04518,TIER_C_RANDOM_1E12,895087435153,REACHED_1,77,1,895087435153,5,16,6,DEEP_FOLD,35,22,7,13,0.2857142857142857,0.22077922077922077,0.2597402597402597,0.23376623376623376,104.57006603774592,0.0,100.55214412974865,179.27236670425282,178.78693987708257,-39.703237660328305,-39.703237660328305,0.0,0,0,0,0,16,1,0,0
C_04519,TIER_C_RANDOM_1E12,406923119825,REACHED_1,105,1,434541437045,7,13,5,DEEP_FOLD,55,24,14,12,0.22857142857142856,0.21904761904761905,0.24761904761904763,0.3047619047619048,191.74115413825945,0.0,183.39522986645943,284.7785806061889,281.31914898755156,-38.56596529494997,-38.56596529494997,0.0,0,0,0,0,14,0,0,0
C_04520,TIER_C_RANDOM_1E12,10695097233,REACHED_1,105,1,10695097233,6,15,7,DEEP_FOLD,53,30,11,11,0.2857142857142857,0.23809523809523808,0.20952380952380953,0.26666666666666666,187.9922913722125,0.0,185.9219020443211,276.0044401689872,276.0044401689872,-33.316230547498996,-33.316230547498996,0.0,0,0,0,0,16,0,0,0
C_04521,TIER_C_RANDOM_1E12,487863823255,REACHED_1,46,1,1097693602325,4,4,4,CRITICAL_FORBIDDEN_GRAMMAR,21,8,8,9,0.17391304347826086,0.30434782608695654,0.3695652173913043,0.15217391304347827,41.05793152915964,0.0,38.40698827856742,94.4414019347432,94.4414019347432,-38.82768755029677,-38.82768755029677,0.0,0,0,0,0,0,0,0,0
C_04522,TIER_C_RANDOM_1E12,905013463539,REACHED_1,62,1,1357520195309,4,14,5,DEEP_FOLD,27,15,14,6,0.24193548387096775,0.24193548387096775,0.3225806451612903,0.1935483870967742,74.50702792996654,0.0,67.2414288677525,151.63330105091444,148.17386943227714,-39.71914829853856,-39.71914829853856,0.0,0,0,0,0,7,0,0,0
C_04523,TIER_C_RANDOM_1E12,175713907695,REACHED_1,122,1,1000745614925,6,18,4,CRITICAL_FORBIDDEN_GRAMMAR,68,24,19,11,0.19672131147540983,0.22950819672131148,0.2459016393442623,0.32786885245901637,231.9019987767783,0.0,229.8316094488869,355.86599976380376,355.86599976380376,-37.35443742843986,-37.35443742843985,-7.105427357601002e-15,0,0,0,0,15,3,0,0
C_04524,TIER_C_RANDOM_1E12,905980732447,REACHED_1,82,1,14693460279329,4,15,6,CRITICAL_FORBIDDEN_GRAMMAR,39,17,15,11,0.2073170731707317,0.25609756097560976,0.3170731707317073,0.21951219512195122,110.44636535552851,0.0,108.37597602763711,206.43625725759702,206.43625725759702,-39.720689412466555,-39.720689412466555,0.0,0,0,0,0,8,0,0,0
C_04525,TIER_C_RANDOM_1E12,90814316261,REACHED_1,110,1,90814316261,5,14,6,DEEP_FOLD,58,28,10,14,0.2545454545454545,0.2545454545454545,0.21818181818181817,0.2727272727272727,183.87883723520724,-1.4150374992894328,179.86091532720997,280.60715938441206,280.12173255724184,-36.40220069540613,-36.40220069540614,7.105427357601002e-15,0,0,0,0,16,0,0,0
C_04526,TIER_C_RANDOM_1E12,799243005595,REACHED_1,96,1,6481178316305,8,13,6,CRITICAL_FORBIDDEN_GRAMMAR,47,29,8,12,0.3020833333333333,0.25,0.20833333333333334,0.23958333333333334,158.6528573878857,0.0,156.58246805999428,240.63110693737232,240.63110693737232,-39.53984325738353,-39.53984325738353,0.0,0,0,0,0,18,0,0,0
C_04527,TIER_C_RANDOM_1E12,364955402285,REACHED_1,64,1,364955402285,5,6,4,DEEP_FOLD,29,13,12,10,0.203125,0.21875,0.34375,0.234375,86.166445985024,-1.6601499971593938,82.14852407702674,168.09688296136287,167.61145613419262,-38.40892922053899,-38.40892922053899,0.0,0,0,0,0,0,0,0,0
C_04528,TIER_C_RANDOM_1E12,247512536275,REACHED_1,70,1,371268804413,4,9,5,DEEP_FOLD,29,18,14,9,0.2571428571428571,0.24285714285714285,0.32857142857142857,0.17142857142857143,85.26613441913133,0.0,80.56376315158327,170.78785282755584,170.78785282755584,-37.84871064193807,-37.84871064193806,-7.105427357601002e-15,0,0,0,0,2,0,0,0
C_04529,TIER_C_RANDOM_1E12,480961901199,REACHED_1,128,1,59234140699325,13,16,7,CRITICAL_FORBIDDEN_GRAMMAR,68,33,11,16,0.2578125,0.21875,0.2109375,0.3125,287.3440988018355,0.0,285.27370947394417,387.3046140120421,387.3046140120421,-38.8071316609825,-38.8071316609825,0.0,0,0,0,0,17,1,0,0
C_04530,TIER_C_RANDOM_1E12,83349940199,REACHED_1,95,1,316469304197,4,8,5,CRITICAL_FORBIDDEN_GRAMMAR,51,21,12,11,0.22105263157894736,0.24210526315789474,0.24210526315789474,0.29473684210526313,156.30701658187579,0.0,152.2890946738785,247.23857316568433,246.75314633851409,-36.278462112996685,-36.278462112996685,0.0,0,0,0,0,1,0,0,0
C_04531,TIER_C_RANDOM_1E12,355040847475,REACHED_1,88,1,532561271213,6,15,5,DEEP_FOLD,44,19,12,13,0.2159090909090909,0.2159090909090909,0.2840909090909091,0.2840909090909091,158.204275806264,0.0,154.18635389826673,250.13356170908455,249.6481348819143,-38.36919406009523,-38.36919406009523,0.0,0,0,0,0,12,0,0,0
C_04532,TIER_C_RANDOM_1E12,224438011019,REACHED_1,89,1,336657016529,6,14,6,DEEP_FOLD,43,21,15,10,0.23595505617977527,0.24719101123595505,0.2808988764044944,0.23595505617977527,139.37213172571242,0.0,135.62490586231212,233.7153450800225,233.7153450800225,-37.707526076501885,-37.70752607650188,-7.105427357601002e-15,0,0,0,0,11,0,0,0
C_04533,TIER_C_RANDOM_1E12,928714309059,REACHED_1,94,1,1393071463589,5,16,6,DEEP_FOLD,52,16,9,17,0.1702127659574468,0.22340425531914893,0.2765957446808511,0.32978723404255317,161.5095608612008,0.0,157.49163895320353,247.21961794647262,246.73419111930238,-39.75644390700793,-39.75644390700793,0.0,0,0,0,0,12,1,0,0
C_04534,TIER_C_RANDOM_1E12,276978027963,REACHED_1,121,1,467400422189,9,13,6,DEEP_FOLD,63,29,18,11,0.2396694214876033,0.256198347107438,0.2396694214876033,0.2644628099173554,221.39954781213368,0.0,217.3816259041364,339.21999410571186,338.73456727854165,-38.01098057885824,-38.01098057885824,0.0,0,0,0,0,15,0,0,0
C_04535,TIER_C_RANDOM_1E12,27935715555,REACHED_1,24,1,41903573333,2,2,2,DEEP_FOLD,10,1,4,9,0.041666666666666664,0.3333333333333333,0.5416666666666666,0.08333333333333333,2.6166299907939816,-8.980764878358507,0.5462406629025836,33.64497529239049,33.64497529239049,-34.701391723324456,-34.701391723324456,0.0,0,0,0,0,0,0,0,0
C_04536,TIER_C_RANDOM_1E12,924802646975,REACHED_1,183,1,14998719589589,11,13,5,CRITICAL_FORBIDDEN_GRAMMAR,106,41,17,19,0.22404371584699453,0.2568306010928962,0.19672131147540983,0.3224043715846995,391.6811762413302,0.0,387.663254333333,537.5399642758043,537.054537448634,-39.75035457089482,-39.75035457089482,0.0,0,0,0,0,34,0,0,0
C_04537,TIER_C_RANDOM_1E12,359971922441,REACHED_1,57,1,607452619121,4,8,5,CRITICAL_FORBIDDEN_GRAMMAR,27,14,6,10,0.24561403508771928,0.22807017543859648,0.2807017543859649,0.24561403508771928,80.90827459386593,0.0,67.83968455176694,131.07873209156412,131.07873209156412,-38.389093425496874,-38.389093425496874,0.0,0,0,0,0,1,0,0,0
C_04538,TIER_C_RANDOM_1E12,808136271847,REACHED_1,173,1,3068392407173,9,14,6,CRITICAL_FORBIDDEN_GRAMMAR,100,37,20,16,0.2138728323699422,0.24855491329479767,0.20809248554913296,0.32947976878612717,356.7439141357009,0.0,352.72599222770367,516.5004777759528,516.0150509487826,-39.5558076314673,-39.5558076314673,0.0,0,0,0,0,28,0,0,0
C_04539,TIER_C_RANDOM_1E12,572256854485,REACHED_1,102,1,572256854485,5,20,6,DEEP_FOLD,56,21,9,16,0.20588235294117646,0.24509803921568626,0.24509803921568626,0.30392156862745096,178.2110690331221,-5.075187496919117,176.1406797052307,259.1995255460129,259.1995255460129,-39.057871882227474,-39.057871882227474,0.0,0,0,0,0,22,5,0,0
C_04540,TIER_C_RANDOM_1E12,520839409837,REACHED_1,75,1,520839409837,5,10,5,DEEP_FOLD,36,17,11,11,0.22666666666666666,0.25333333333333335,0.29333333333333333,0.22666666666666666,103.49677117712194,-1.075187496463002,99.47884926912468,185.34851854965422,184.86309172248397,-38.922047659363805,-38.922047659363805,0.0,0,0,0,0,5,0,0,0
C_04541,TIER_C_RANDOM_1E12,882665549493,REACHED_1,48,1,882665549493,6,7,3,DEEP_FOLD,22,9,5,12,0.1875,0.1875,0.3541666666666667,0.2708333333333333,59.69605695515193,-2.415037499279933,57.62566762726053,108.71340520380784,108.71340520380784,-39.68307593408071,-39.68307593408071,0.0,0,0,0,0,0,0,0,0
C_04542,TIER_C_RANDOM_1E12,792441747153,REACHED_1,79,1,792441747153,7,14,4,DEEP_FOLD,33,25,10,11,0.31645569620253167,0.24050632911392406,0.26582278481012656,0.17721518987341772,105.78778224455434,0.0,103.71739291666293,185.80271835205875,185.80271835205875,-39.52751392957156,-39.52751392957156,0.0,0,0,0,0,7,0,0,0
C_04543,TIER_C_RANDOM_1E12,923366115305,REACHED_1,94,1,3944143933937,7,10,4,CRITICAL_FORBIDDEN_GRAMMAR,47,23,13,11,0.24468085106382978,0.24468085106382978,0.2553191489361702,0.2553191489361702,151.55282523334654,0.0,149.48243590545513,244.51018550416362,244.51018550416362,-39.74811183465119,-39.74811183465119,0.0,0,0,0,0,7,0,0,0
C_04544,TIER_C_RANDOM_1E12,723328628003,REACHED_1,76,1,1084992942005,5,11,4,DEEP_FOLD,33,21,6,16,0.27631578947368424,0.2631578947368421,0.2894736842105263,0.17105263157894737,93.19885577605861,0.0,89.18093386806135,163.15779066641696,162.6723638392467,-39.395860295741436,-39.395860295741436,0.0,0,0,0,0,4,0,0,0
C_04545,TIER_C_RANDOM_1E12,81268829473,REACHED_1,95,1,81268829473,5,12,6,DEEP_FOLD,48,23,13,11,0.24210526315789474,0.22105263157894736,0.25263157894736843,0.28421052631578947,159.23423622580376,-1.905262496244756,155.21631431780648,253.09588961526862,252.61046278809837,-36.24198306393378,-36.24198306393378,0.0,0,0,0,0,13,0,0,0
C_04546,TIER_C_RANDOM_1E12,920380444161,REACHED_1,147,1,1346465492801,6,15,8,CRITICAL_FORBIDDEN_GRAMMAR,75,42,13,17,0.2857142857142857,0.22448979591836735,0.20408163265306123,0.2857142857142857,261.55254116727843,0.0,259.4821518393871,387.4963592966986,387.4963592966986,-39.743439373898745,-39.743439373898745,0.0,1,0,0,0,29,0,0,0
C_04547,TIER_C_RANDOM_1E12,836188722873,REACHED_1,125,1,940712313233,5,17,6,DEEP_FOLD,62,35,16,12,0.28,0.256,0.224,0.24,200.667811325574,-0.9052624951722734,198.5974219976826,323.66039028105575,323.66039028105575,-39.605037630595675,-39.605037630595675,0.0,0,0,0,0,21,2,0,0
C_04548,TIER_C_RANDOM_1E12,788984101997,REACHED_1,98,1,51882214429637,7,15,5,DEEP_FOLD,48,24,13,13,0.24489795918367346,0.20408163265306123,0.2653061224489796,0.2857142857142857,172.05716885264732,-0.41503749928006783,168.03924694465005,265.9802471637314,265.4948203365612,-39.52120527403626,-39.52120527403626,0.0,0,0,0,0,8,0,0,0
C_04549,TIER_C_RANDOM_1E12,704051193983,REACHED_1,131,1,9634366136285,10,12,7,CRITICAL_FORBIDDEN_GRAMMAR,72,29,19,11,0.22137404580152673,0.2748091603053435,0.22900763358778625,0.2748091603053435,265.28732715195684,0.0,256.60415026935175,387.99204876174906,384.53261714311174,-39.35688937975441,-39.35688937975441,0.0,0,0,0,0,10,0,0,0
C_04550,TIER_C_RANDOM_1E12,28905747479,REACHED_1,94,1,65037931829,6,11,8,CRITICAL_FORBIDDEN_GRAMMAR,50,23,8,13,0.24468085106382978,0.2765957446808511,0.22340425531914893,0.2553191489361702,160.55734244408313,0.0,158.48695311619173,242.56906061914134,242.56906061914134,-34.750637328625174,-34.750637328625174,0.0,2,0,0,0,11,0,0,0
C_04551,TIER_C_RANDOM_1E12,214585003425,REACHED_1,108,1,214585003425,5,12,5,CRITICAL_FORBIDDEN_GRAMMAR,53,31,12,12,0.28703703703703703,0.26851851851851855,0.2222222222222222,0.2222222222222222,168.84929450165575,0.0,164.83137259365847,270.7371710163609,270.2517441891907,-37.64275829860482,-37.642758298604825,7.105427357601002e-15,0,0,0,0,10,0,0,0
C_04552,TIER_C_RANDOM_1E12,303328436829,REACHED_1,54,1,303328436829,4,11,3,DEEP_FOLD,24,14,8,8,0.25925925925925924,0.24074074074074073,0.2962962962962963,0.2037037037037037,57.14488381381124,-4.245112497853796,55.07449448591984,112.15385802518333,112.15385802518333,-38.14208979971533,-38.14208979971533,0.0,0,0,0,0,4,0,0,0
C_04553,TIER_C_RANDOM_1E12,441128989207,REACHED_1,84,1,992540225717,5,11,5,CRITICAL_FORBIDDEN_GRAMMAR,41,20,11,12,0.23809523809523808,0.23809523809523808,0.27380952380952384,0.25,120.8112970817834,0.0,116.79337517378613,205.70147041529142,205.21604358812118,-38.682409615369856,-38.682409615369856,0.0,0,0,0,0,7,0,0,0
C_04554,TIER_C_RANDOM_1E12,647504023345,REACHED_1,76,1,647504023345,5,9,5,DEEP_FOLD,30,24,14,8,0.3157894736842105,0.2236842105263158,0.2894736842105263,0.17105263157894737,90.94762655444535,-0.8300749985611517,88.87723722655394,172.90300801888492,172.90300801888492,-39.23609820094913,-39.23609820094913,0.0,0,0,0,0,3,0,0,0
C_04555,TIER_C_RANDOM_1E12,196327322529,REACHED_1,79,1,196327322529,5,12,4,DEEP_FOLD,31,26,15,7,0.3291139240506329,0.189873417721519,0.27848101265822783,0.20253164556962025,105.77741997594737,0.0,101.69798906675862,199.90468434828657,199.90468434828657,-37.51447000787476,-37.51447000787476,0.0,0,0,0,0,5,0,0,0
C_04556,TIER_C_RANDOM_1E12,605918784819,REACHED_1,119,1,908878177229,5,14,6,DEEP_FOLD,59,30,15,15,0.25210084033613445,0.24369747899159663,0.25210084033613445,0.25210084033613445,189.1490894483105,0.0,185.1311675403132,311.87724015565016,311.39181332847994,-39.140333476748054,-39.140333476748054,0.0,0,0,0,0,13,0,0,0
C_04557,TIER_C_RANDOM_1E12,777836153413,REACHED_1,86,1,777836153413,5,10,5,DEEP_FOLD,44,20,7,15,0.23255813953488372,0.2558139534883721,0.2558139534883721,0.2558139534883721,130.95771869087082,-1.8300749985655216,126.93979678287354,207.8068637530726,207.32143692590236,-39.50067533579394,-39.50067533579395,7.105427357601002e-15,0,0,0,0,8,0,0,0
C_04558,TIER_C_RANDOM_1E12,79193914997,REACHED_1,71,1,79193914997,6,10,5,DEEP_FOLD,34,16,11,10,0.22535211267605634,0.23943661971830985,0.29577464788732394,0.23943661971830985,102.10299648865202,-2.415037499290989,100.03260716076062,175.1145962243577,175.1145962243577,-36.20467053143974,-36.20467053143974,0.0,0,0,0,0,6,0,0,0
C_04559,TIER_C_RANDOM_1E12,693021409465,REACHED_1,105,1,779649085649,5,14,6,DEEP_FOLD,51,27,15,12,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.2571428571428571,163.96816651687936,0.0,159.9502446088821,280.72668131115154,280.2412544839813,-39.334108965895304,-39.334108965895304,0.0,0,0,0,0,11,0,0,0
C_04560,TIER_C_RANDOM_1E12,723886285363,REACHED_1,107,1,1085829428045,4,17,5,DEEP_FOLD,58,22,12,15,0.205607476635514,0.308411214953271,0.2523364485981308,0.2336448598130841,166.8326120501595,0.0,159.56701298794547,271.9651723129598,268.50574069432247,-39.39697212721882,-39.39697212721882,0.0,0,0,0,0,16,2,0,0
C_04561,TIER_C_RANDOM_1E12,161530082205,REACHED_1,136,1,161530082205,5,16,5,DEEP_FOLD,71,34,19,12,0.25,0.23529411764705882,0.22794117647058823,0.2867647058823529,234.16686588784694,-0.41503749928480005,230.14894397984966,375.99536287055264,375.5099360433824,-37.23301191088774,-37.23301191088775,7.105427357601002e-15,0,0,0,0,14,1,0,0
C_04562,TIER_C_RANDOM_1E12,372087978717,REACHED_1,98,1,372087978717,6,15,6,DEEP_FOLD,50,24,10,14,0.24489795918367346,0.23469387755102042,0.24489795918367346,0.2755102040816326,164.88958614137667,-0.41503749928142497,160.8716642333794,251.70693224717766,251.22150542000742,-38.43685282491125,-38.436852824911256,7.105427357601002e-15,0,0,0,0,11,0,0,0
C_04563,TIER_C_RANDOM_1E12,137454130213,REACHED_1,97,1,137454130213,5,16,6,DEEP_FOLD,41,33,11,12,0.3402061855670103,0.2268041237113402,0.23711340206185566,0.1958762886597938,136.26166921199757,-1.4150374992858445,132.2437473040003,229.94374605745452,229.45831923028427,-37.000159301272376,-37.00015930127238,7.105427357601002e-15,0,0,0,0,13,1,0,0
C_04564,TIER_C_RANDOM_1E12,967116273123,REACHED_1,99,1,1450674409685,7,22,8,DEEP_FOLD,52,26,8,13,0.26262626262626265,0.25252525252525254,0.21212121212121213,0.2727272727272727,171.645434536388,-3.2451124978664794,169.39659594140414,260.60418446995476,260.60418446995476,-39.814898394242555,-39.814898394242555,0.0,1,0,0,0,21,7,0,0
C_04565,TIER_C_RANDOM_1E12,84497258393,REACHED_1,42,1,95059415693,3,5,4,DEEP_FOLD,16,10,6,10,0.23809523809523808,0.2619047619047619,0.38095238095238093,0.11904761904761904,34.80690002690558,0.0,27.320606455917805,77.79945216936245,76.7028789096674,-36.29818548119165,-36.298185481191645,-7.105427357601002e-15,0,0,0,0,0,0,0,0
C_04566,TIER_C_RANDOM_1E12,182840586555,REACHED_1,47,1,308543489813,4,9,6,DEEP_FOLD,17,15,7,8,0.3191489361702128,0.2553191489361702,0.3191489361702128,0.10638297872340426,43.73597371969077,-3.075187496477284,34.31959815558135,92.31727121315623,87.89773232164245,-37.41179539600761,-37.41179539600761,0.0,0,0,0,0,2,0,0,0
C_04567,TIER_C_RANDOM_1E12,509763962695,REACHED_1,70,1,1837222426349,5,13,5,CRITICAL_FORBIDDEN_GRAMMAR,34,14,10,12,0.2,0.22857142857142856,0.3142857142857143,0.2571428571428571,113.17293753632396,0.0,96.64475549990456,175.86610276076274,175.86610276076274,-38.89103843069723,-38.89103843069723,0.0,0,0,0,0,6,0,0,0
C_04568,TIER_C_RANDOM_1E12,567910025085,REACHED_1,70,1,1023392305649,5,12,6,DEEP_FOLD,37,14,8,11,0.2,0.2857142857142857,0.2714285714285714,0.24285714285714285,114.60745848791203,-0.4150374992805368,99.93593387800522,183.19238743647398,175.90230078749605,-39.046871423058114,-39.04687142305811,-7.105427357601002e-15,0,0,0,0,8,0,0,0
C_04569,TIER_C_RANDOM_1E12,968592989093,REACHED_1,99,1,968592989093,4,15,6,DEEP_FOLD,51,23,10,15,0.23232323232323232,0.2828282828282828,0.25252525252525254,0.23232323232323232,144.4648590480224,-1.4150374992798405,142.39446972013099,235.4616624548674,235.4616624548674,-39.81709960416762,-39.81709960416762,0.0,0,0,0,0,8,0,0,0
C_04570,TIER_C_RANDOM_1E12,343254485701,REACHED_1,105,1,343254485701,5,16,6,DEEP_FOLD,46,37,9,13,0.3523809523809524,0.21904761904761905,0.20952380952380953,0.21904761904761905,153.9414258619102,-2.8300749985754337,149.92350395391293,247.62354408303207,247.13811725586183,-38.3204876176113,-38.3204876176113,0.0,0,0,0,0,20,1,0,0
C_04571,TIER_C_RANDOM_1E12,923895911037,REACHED_1,82,1,2959805211101,5,9,3,DEEP_FOLD,42,17,10,13,0.2073170731707317,0.23170731707317074,0.2804878048780488,0.2804878048780488,132.50230881630142,-0.4150374992798831,130.43191948841002,208.58036000172524,208.58036000172524,-39.74893936608452,-39.74893936608452,0.0,0,0,0,0,3,0,0,0
C_04572,TIER_C_RANDOM_1E12,535037214893,REACHED_1,46,1,535037214893,3,7,5,DEEP_FOLD,15,13,8,10,0.2826086956521739,0.2391304347826087,0.391304347826087,0.08695652173913043,37.398435312731905,-0.6601499971368767,26.665479205328708,86.15094555953235,85.0543722998373,-38.960848286441724,-38.960848286441724,0.0,0,0,0,0,0,0,0,0
C_04573,TIER_C_RANDOM_1E12,287311980881,REACHED_1,114,1,460218238913,5,14,6,DEEP_FOLD,54,34,15,11,0.2982456140350877,0.24561403508771928,0.22807017543859648,0.22807017543859648,177.22163901758773,0.0,173.20371710959046,293.9525949209359,293.4671680937657,-38.063827198125374,-38.063827198125374,0.0,0,0,0,0,15,0,0,0
C_04574,TIER_C_RANDOM_1E12,62454389051,REACHED_1,99,1,105391781525,5,14,6,DEEP_FOLD,54,20,10,15,0.20202020202020202,0.26262626262626265,0.25252525252525254,0.2828282828282828,167.4944785911331,0.0,163.4765566831358,262.2938539993334,261.8084271721632,-35.86208391125306,-35.86208391125306,0.0,0,0,0,0,11,0,0,0
C_04575,TIER_C_RANDOM_1E12,346144937377,REACHED_1,28,1,346144937377,3,5,4,CRITICAL_FORBIDDEN_GRAMMAR,8,6,4,10,0.21428571428571427,0.17857142857142858,0.5,0.10714285714285714,4.924812503586672,-11.225950977995877,0.8353148124794361,40.98312733561908,40.98312733561908,-38.33258529159925,-38.33258529159926,7.105427357601002e-15,0,0,0,0,0,0,0,0
C_04576,TIER_C_RANDOM_1E12,99233067087,REACHED_1,79,1,489957079553,7,15,7,CRITICAL_FORBIDDEN_GRAMMAR,35,22,11,11,0.27848101265822783,0.21518987341772153,0.27848101265822783,0.22784810126582278,118.79285286203611,0.0,116.72246353414471,195.81760712850698,195.81760712850698,-36.53010189381182,-36.53010189381182,0.0,0,0,0,0,13,0,0,0
C_04577,TIER_C_RANDOM_1E12,3646671831,REACHED_1,72,1,63156875309,8,12,5,CRITICAL_FORBIDDEN_GRAMMAR,37,16,8,11,0.2222222222222222,0.2222222222222222,0.2638888888888889,0.2916666666666667,135.43726105689626,0.0,128.89661732766973,194.89767462849363,194.4122478013234,-31.76393322939614,-31.76393322939614,0.0,0,0,0,0,9,0,0,0
C_04578,TIER_C_RANDOM_1E12,422313107313,REACHED_1,84,1,422313107313,5,14,6,DEEP_FOLD,41,22,10,11,0.2619047619047619,0.23809523809523808,0.25,0.25,122.68635401837874,-2.830074998562999,118.66843211038147,203.44569472242182,202.96026789525158,-38.61952206845646,-38.61952206845646,0.0,0,0,0,0,10,0,0,0
C_04579,TIER_C_RANDOM_1E12,554088346341,REACHED_1,121,1,554088346341,5,10,5,DEEP_FOLD,68,23,15,15,0.19008264462809918,0.24793388429752067,0.24793388429752067,0.3140495867768595,224.40016081375182,-1.4150374992805794,220.38223890575455,346.23986471296894,345.7544378857987,-39.01132506816966,-39.01132506816967,7.105427357601002e-15,0,0,0,0,6,0,0,0
C_04580,TIER_C_RANDOM_1E12,265922506859,REACHED_1,121,1,767587331285,6,16,6,CRITICAL_FORBIDDEN_GRAMMAR,59,36,11,15,0.2975206611570248,0.2396694214876033,0.21487603305785125,0.24793388429752067,200.34301726488732,0.0,198.27262793699592,307.28543242758104,307.28543242758104,-37.95221493137298,-37.95221493137298,0.0,0,0,0,0,16,1,0,0
C_04581,TIER_C_RANDOM_1E12,828052273747,REACHED_1,178,1,1572005488445,7,26,6,DEEP_FOLD,97,40,25,16,0.2247191011235955,0.2640449438202247,0.2303370786516854,0.2808988764044944,326.6554924329288,0.0,324.58510310503743,498.7297849234192,498.7297849234192,-39.590930889619756,-39.590930889619756,0.0,0,0,0,0,31,11,0,0
